meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1222,9206,14,4,2023-10-20T17:37:38.981000+00:00,26.726,39.465,32.813,231.0,186,False,99.004,"[None, 2049, 2049, 2049, 2049, 2049]","[2051, 2051, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 0]",318
1222,9206,63,5,2023-10-20T17:37:41.309000+00:00,44.754,67.499,47.537,108.0,102,False,159.79,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",238
1222,9206,22,4,2023-10-20T17:37:45.418000+00:00,27.887,39.866,32.564,220.0,177,False,100.317,"[2049, 2049, 2048, 2048, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048]","[2049, 2049, 2049, 2049, 2049, 2048, 0]",315
1222,9206,31,4,2023-10-20T17:37:50.746000+00:00,26.833,40.619,32.916,210.0,175,False,100.368,"[2049, 2049, 2049, 2049, 2049, 2049]","[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2048]","[2049, 2049, 2049, 2049, 2049, 2049, 0]",320
1222,9206,27,5,2023-10-20T17:37:52.012000+00:00,41.837,69.103,55.09,132.0,106,False,166.03,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",129
1222,9206,1,5,2023-10-20T17:38:01.683000+00:00,45.665,65.419,56.545,114.0,150,False,167.629,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",202
1222,9206,81,4,2023-10-20T17:38:09.074000+00:00,26.585,39.993,32.499,226.0,180,False,99.077,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048]","[2049, 2048, 2048, 2049, 2049, 2049, 0]",315
1222,9206,10,5,2023-10-20T17:38:11.230000+00:00,44.506,61.145,61.033,110.0,89,False,166.684,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",251
1222,9206,4,3,2023-10-20T17:38:18.245000+00:00,41.39,63.179,62.404,111.0,97,False,166.973,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 0]",175
1222,9206,20,5,2023-10-20T17:38:24.058000+00:00,46.491,74.259,73.654,110.0,95,False,194.404,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",126
